PROSPECTID,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_delinquency_level,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,CC_enq,CC_enq_L6m,CC_enq_L12m,PL_enq,PL_enq_L6m,PL_enq_L12m,time_since_recent_enq,enq_L12m,enq_L6m,enq_L3m,MARITALSTATUS,EDUCATION,AGE,GENDER,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,pct_opened_TLs_L6m_of_L12m,pct_currentBal_all_TL,CC_utilization,CC_Flag,PL_utilization,PL_Flag,pct_PL_enq_L6m_of_L12m,pct_CC_enq_L6m_of_L12m,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,max_unsec_exposure_inPct,HL_Flag,GL_Flag,last_prod_enq2,first_prod_enq2,Credit_Score
44330,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,1,1.0,6,4,3,Married,SSC,35,M,30000,242,0.393,0.647,0.841,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5.273,1,0,others,others,670
3441,1191.0,29,26,4,116,89,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,89,3,0,0,0,0,0,0,2003.0,0,0,0,Married,GRADUATE,28,F,15000,77,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,678
47505,21.0,13,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,63.0,6,4,3,Married,OTHERS,30,M,29500,191,1.0,0.0,0.688,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,others,662
8232,201.0,10,7,4,110,14,0,4,4,0,110,3,2,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,4.0,3,3,3,Married,GRADUATE,54,F,15000,147,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,ConsumerLoan,others,649
34944,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,2,1,1,Married,UNDER GRADUATE,58,F,30500,50,1.0,0.5,0.318,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4.885,0,0,ConsumerLoan,ConsumerLoan,683
13652,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,3,59.0,6,6,3,Single,GRADUATE,30,M,35000,66,1.0,1.0,1.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0,1.82,0,0,others,PL,653
13903,393.0,34,17,10,277,4,0,0,0,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,75.0,0,0,0,Married,12TH,37,M,10000,50,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,682
33482,63.0,9,3,14,62,28,2,14,12,25,62,2,1,0,0,0,0,0,0,0,0,0,0,0,0,25,26,0,0,0,5,0,1,94.0,8,4,0,Married,GRADUATE,42,M,25000,92,0.188,1.0,0.801,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.914,0,0,ConsumerLoan,others,699
41423,52.0,6,3,2,3,3,1,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,2,5,0,0,0,80.0,5,2,2,Single,POST-GRADUATE,25,M,18000,23,0.5,0.0,0.856,0.856,1,0.0,0,0.0,0.4,0.0,0.4,2.178,0,0,CC,CC,659
24558,451.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,455.0,0,0,0,Married,SSC,55,F,23000,130,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,HL,HL,677
49639,32.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,342.0,1,0,0,Single,12TH,29,M,30000,102,1.0,0.0,0.722,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,682
21807,50.0,14,4,7,39,39,2,4,2,39,39,2,0,6,1,5,0,0,0,0,0,0,0,0,0,3,14,1,0,0,4,1,1,45.0,4,3,1,Married,SSC,37,F,19000,48,0.455,0.0,0.618,0.935,1,0.641,1,1.0,0.0,0.25,0.0,26.2,0,0,PL,others,669
15149,68.0,24,21,4,103,13,0,0,0,0,0,3,2,14,0,2,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,73.0,2,1,1,Married,UNDER GRADUATE,23,M,90000,101,0.5,0.0,0.878,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.694,1,0,ConsumerLoan,others,677
26056,34.0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,2,0,0,15.0,4,3,3,Married,GRADUATE,30,M,20000,70,0.3,1.0,0.423,0.911,1,0.0,0,0.0,0.0,0.0,0.0,2.523,1,0,ConsumerLoan,PL,682
27795,493.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,1,1,Married,12TH,41,M,16000,59,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,677
6763,356.0,18,17,2,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,5,5,5,9.0,13,12,12,Single,GRADUATE,23,M,30000,48,0.667,1.0,0.5,0.0,0,0.0,0,1.0,0.0,1.0,0.0,1.82,0,0,ConsumerLoan,ConsumerLoan,594
42101,56.0,9,9,1,11,11,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0.0,3,2,2,Single,GRADUATE,27,M,13000,32,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,ConsumerLoan,668
7657,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,314.0,1,0,0,Married,SSC,30,M,16000,152,1.0,0.0,0.083,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.179,0,0,PL,PL,672
26407,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,256.0,1,0,0,Married,SSC,48,M,25000,309,1.0,0.0,0.417,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,AL,others,689
41275,26.0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1.0,6,5,2,Single,UNDER GRADUATE,25,M,18000,48,1.0,0.5,0.707,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,676
18624,347.0,28,23,6,182,29,0,0,0,0,0,5,4,44,4,10,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,0,0,17.0,1,1,1,Married,OTHERS,32,M,20000,63,0.4,0.0,0.257,0.0,0,0.0,0,0.0,0.0,0.0,0.0,30.95,1,0,ConsumerLoan,ConsumerLoan,669
24655,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,15.0,4,4,3,Single,GRADUATE,21,M,20000,17,1.0,0.5,1.008,0.0,0,0.0,0,1.0,0.0,1.0,0.0,0.545,0,0,ConsumerLoan,PL,649
35769,290.0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,288.0,1,0,0,Married,SSC,45,F,25000,90,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,698
38011,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,21.0,6,5,4,Married,GRADUATE,31,M,32000,125,0.857,0.833,0.753,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.526,0,0,ConsumerLoan,others,690
2290,203.0,34,9,2,30,30,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,581.0,0,0,0,Single,12TH,27,M,30000,131,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,1.82,0,0,others,AL,675
14082,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Single,12TH,25,M,17000,123,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,685
12312,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,130.0,2,2,0,Single,UNDER GRADUATE,25,M,38000,38,1.0,1.0,0.569,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.487,0,0,others,others,685
44493,662.0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,12TH,41,M,40000,45,0.3,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,694
3765,40.0,8,8,1,26,26,0,1,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0.0,2,2,1,Single,GRADUATE,27,M,90000,48,0.667,0.75,0.998,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4.06,1,0,others,AL,676
42990,278.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,OTHERS,29,M,12000,125,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,684
8064,238.0,8,7,2,56,25,0,2,2,0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,522.0,0,0,0,Single,12TH,30,M,20000,65,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,659
26935,73.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1.0,2,2,2,Married,GRADUATE,32,F,21500,29,0.375,0.5,0.246,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.08,1,0,ConsumerLoan,ConsumerLoan,683
31425,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,1,4.0,5,3,3,Single,12TH,25,M,40000,53,0.6,0.25,0.888,0.93,1,0.936,1,0.0,0.0,0.0,0.0,3.107,0,0,ConsumerLoan,ConsumerLoan,664
29889,398.0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2390.0,0,0,0,Married,GRADUATE,31,M,42500,183,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,1,AL,AL,694
25918,74.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,12TH,31,F,25000,149,1.0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4.8,0,0,others,others,683
22335,59.0,35,20,16,90,90,0,0,0,0,0,16,16,9,2,2,0,0,0,0,0,0,0,0,0,90,4,0,0,0,1,0,0,54.0,3,3,3,Married,GRADUATE,51,M,20000,126,0.667,1.0,1.048,0.0,0,0.0,1,0.0,0.0,0.0,0.0,1.82,1,0,others,PL,684
36133,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,155.0,1,1,0,Single,UNDER GRADUATE,24,M,16900,40,1.0,1.0,0.5,0.0,0,0.0,0,1.0,0.0,1.0,0.0,0.887,0,0,PL,PL,661
45416,57.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,95.0,1,1,0,Married,SSC,24,F,18000,85,0.667,0.5,0.969,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.542,1,0,others,others,693
37641,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,655.0,0,0,0,Single,GRADUATE,23,M,9400,31,1.0,0.0,0.435,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,681
49138,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,12TH,55,F,20000,130,1.0,0.0,0.684,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,670
20224,220.0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62.0,1,1,1,Single,UNDER GRADUATE,26,M,19000,69,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,HL,HL,677
4888,67.0,5,5,1,28,28,1,1,0,28,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,8,3,1,2,0,0,0,79.0,4,2,1,Married,SSC,49,M,35000,246,0.5,0.0,0.0,0.0,0,0.0,0,0.0,0.5,0.0,0.333,0.503,0,0,CC,others,678
34414,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,2,1,1,Married,12TH,26,M,25000,89,1.0,0.0,0.828,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,others,681
49238,746.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,261.0,1,0,0,Single,GRADUATE,24,M,17000,74,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,689
51168,63.0,9,2,7,10,6,4,7,3,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,17.0,4,3,2,Single,GRADUATE,24,M,15000,24,1.0,0.0,0.959,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,others,674
43164,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,145.0,2,1,0,Married,GRADUATE,30,M,18000,97,1.0,1.0,0.6,0.0,0,0.0,0,1.0,0.0,1.0,0.0,1.889,0,0,PL,others,671
48612,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,243.0,2,0,0,Single,SSC,24,M,11500,36,0.5,0.0,0.854,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,674
32204,23.0,28,11,6,34,25,0,1,1,0,2,2,0,24,4,8,0,0,0,0,0,0,0,0,0,2,9,6,2,2,2,1,1,47.0,3,3,1,Single,GRADUATE,22,M,14200,70,0.455,0.6,1.028,0.0,0,0.0,0,1.0,1.0,0.5,0.333,4.482,1,0,CC,others,674
10561,59.0,3,3,1,37,37,1,1,0,37,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,340.0,1,0,0,Single,GRADUATE,24,F,12000,35,1.0,0.0,0.91,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,680
5031,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,197.0,4,0,0,Married,SSC,42,M,26000,246,0.5,0.0,0.5,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.884,1,0,ConsumerLoan,AL,709
10594,62.0,25,23,2,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,0,0,1235.0,0,0,0,Married,12TH,32,M,50000,58,1.0,0.0,0.923,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.4,0,0,ConsumerLoan,AL,678
612,136.0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,POST-GRADUATE,28,M,43000,100,0.333,0.0,1.023,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,710
13877,149.0,26,26,1,172,172,0,0,0,0,0,1,1,17,5,11,2,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,75.0,0,0,0,Married,GRADUATE,28,M,50000,128,0.25,1.0,1.004,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,697
7837,46.0,13,9,3,28,28,0,1,1,0,28,0,0,12,4,10,0,0,0,1,0,0,0,0,0,28,2,0,0,0,0,0,0,285.0,1,0,0,Married,UNDER GRADUATE,43,M,12000,155,0.75,0.0,0.807,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.237,0,0,ConsumerLoan,others,692
23230,1214.0,28,26,3,60,60,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,60,4,0,0,0,0,0,0,4.0,2,2,2,Married,12TH,52,M,10000,71,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,others,658
40711,298.0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,42.0,1,1,1,Married,UNDER GRADUATE,55,M,25000,185,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,HL,others,670
61,614.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3.0,1,1,1,Single,12TH,30,M,51000,145,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,others,670
28703,81.0,11,10,2,57,27,0,2,2,0,57,1,0,2,2,2,0,0,0,0,0,0,0,0,0,27,12,0,0,0,4,0,3,4.0,10,3,3,Single,GRADUATE,23,M,58000,38,0.1,0.571,0.115,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.355,1,0,ConsumerLoan,ConsumerLoan,655
11773,1213.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,835.0,0,0,0,Single,12TH,35,M,25000,110,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,679
5727,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3.0,3,1,1,Married,12TH,51,M,38000,78,1.0,0.75,0.646,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.224,0,0,ConsumerLoan,others,662
9292,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,427.0,0,0,0,Single,GRADUATE,23,M,18000,68,1.0,0.0,0.451,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,others,687
34023,177.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1482.0,0,0,0,Single,12TH,22,M,25000,54,0.5,1.0,1.04,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,706
39380,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1,4,4,4,19.0,13,12,7,Married,SSC,37,M,20000,123,0.667,0.667,0.827,0.0,0,0.0,0,1.0,1.0,1.0,1.0,1.929,0,0,PL,others,628
13321,539.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,SSC,32,M,18000,45,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,681
23269,345.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,2,2,2,24.0,6,5,3,Married,SSC,27,M,25000,117,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,1.0,1.0,1.82,0,0,ConsumerLoan,HL,653
21718,54.0,12,11,2,58,26,0,1,1,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,1,0,0,0,0,0,23.0,2,2,2,Married,UNDER GRADUATE,36,M,17000,87,0.667,0.0,0.01,0.031,1,0.0,0,0.0,0.0,0.0,0.0,1.133,0,0,ConsumerLoan,others,650
42549,2110.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Single,12TH,27,M,25000,53,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,688
35245,60.0,19,13,7,89,59,0,0,0,0,0,7,6,12,4,10,0,0,0,0,0,0,0,0,0,59,3,0,0,0,0,0,0,38.0,2,2,1,Married,GRADUATE,28,F,15000,63,0.75,1.0,0.936,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,1,others,others,699
19381,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,1078.0,0,0,0,Single,GRADUATE,24,M,35000,62,0.5,0.0,0.213,0.0,0,0.085,1,0.0,0.0,0.0,0.0,3.769,1,0,others,others,685
44547,59.0,7,4,4,11,10,2,4,2,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,75.0,0,0,0,Single,12TH,29,M,20000,68,1.0,0.0,0.655,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,674
14026,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,19.0,12,11,6,Single,12TH,30,M,30000,66,1.0,0.5,0.88,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.016,0,0,ConsumerLoan,ConsumerLoan,641
40768,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,206.0,1,0,0,Married,UNDER GRADUATE,44,F,15000,66,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,PL,PL,684
48827,74.0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Married,12TH,35,M,24000,188,0.333,0.0,1.085,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,699
42813,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,2,2,2,3.0,11,7,4,Married,GRADUATE,41,M,90000,129,1.0,0.5,0.846,0.0,0,0.0,0,1.0,1.0,1.0,1.0,0.397,0,0,ConsumerLoan,ConsumerLoan,654
15805,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.0,1,1,1,Married,SSC,26,M,22000,150,1.0,1.0,1.255,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,ConsumerLoan,675
26374,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,1,0,0,0,4.0,9,3,2,Single,12TH,30,M,17000,125,0.5,0.333,0.909,0.968,1,0.0,0,0.0,1.0,0.0,1.0,1.996,0,0,ConsumerLoan,ConsumerLoan,706
6120,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,1,0,0,80.0,1,1,1,Married,GRADUATE,30,M,110000,22,0.833,1.0,0.814,0.272,1,0.0,0,0.0,0.0,0.0,0.0,2.785,0,1,HL,CC,700
40508,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,2,2,2,Married,SSC,47,M,20000,95,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,ConsumerLoan,669
45982,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,2.0,2,1,1,Married,GRADUATE,40,M,40000,127,0.429,0.0,0.582,0.0,0,0.768,1,0.0,0.0,0.0,0.0,4.087,0,0,others,others,694
39962,51.0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,94.0,3,3,0,Married,GRADUATE,31,M,22000,186,0.5,1.0,0.926,0.0,0,0.967,1,1.0,0.0,1.0,0.0,7.909,0,0,others,PL,688
29144,970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,1,1,1,Married,12TH,43,M,25000,129,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,ConsumerLoan,others,669
6477,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,4.0,4,4,1,Single,GRADUATE,26,M,26000,76,0.75,1.0,0.559,0.0,0,0.0,0,1.0,0.0,1.0,0.0,2.956,0,0,ConsumerLoan,others,679
24704,83.0,35,29,2,24,24,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,0,6,8,0,0,0,1,1,1,30.0,3,3,1,Married,SSC,53,M,12000,175,0.4,1.0,0.128,0.0,0,0.0,0,1.0,0.0,1.0,0.0,0.792,0,0,ConsumerLoan,others,676
48208,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0,0,0,Single,SSC,26,M,20000,125,1.0,0.0,0.864,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,1,0,others,others,689
2522,64.0,3,2,2,10,6,2,2,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,361.0,1,0,0,Married,SSC,32,M,18000,188,1.0,0.0,0.701,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.82,0,0,others,others,687
